miR,communityId
NM_001305011,20023
NM_001305134,20023
NM_001305275,20023
NM_001305878,20023
NM_001306080,20023
NM_001307975,20023
NM_001308152,20023
NM_001308153,20023
NM_001308158,20023
NM_001308159,20023
NM_001308201,20023
NM_001308264,20023
NM_001308339,20023
NM_001312646,20023
NM_001314051,20023
NM_001315,20023
NM_001317182,20023
NM_001317183,20023
NM_001317906,20023
NM_001318186,20023
NM_001318187,20023
NM_001318188,20023
NM_001318509,20023
NM_001318864,20023
NM_001319099,20023
NM_001319121,20023
NM_001320654,20023
NM_001321533,20023
NM_001321567,20023
NM_001321570,20023
NM_001321571,20023
NM_001321573,20023
NM_001321576,20023
NM_001321577,20023
NM_001321579,20023
NM_001321584,20023
NM_001321586,20023
NM_001322829,20023
NM_001322832,20023
NM_001324059,20023
NM_001324060,20023
NM_001329849,20023
NM_001330161,20023
NM_001330177,20023
NM_001330228,20023
NM_001330241,20023
NM_001330246,20023
NM_001330247,20023
NM_001330251,20023
NM_001330310,20023
NM_001330450,20023
NM_001330583,20023
NM_001330749,20023
NM_001331028,20023
NM_001346201,20023
NM_001347663,20023
NM_001347664,20023
NM_001347665,20023
NM_001347666,20023
NM_001347667,20023
NM_001348336,20023
NM_001348432,20023
NM_001348800,20023
NM_001348803,20023
NM_001349370,20023
NM_001351049,20023
NM_001351411,20023
NM_001353984,20023
NM_001354604,20023
NM_001354607,20023
NM_001354750,20023
NM_001354751,20023
NM_001354752,20023
NM_001354919,20023
NM_001360551,20023
NM_001363059,20023
NM_001363725,20023
NM_001363879,20023
NM_001363979,20023
NM_001363995,20023
NM_001363997,20023
NM_001363998,20023
NM_001363999,20023
NM_001364000,20023
NM_001364001,20023
NM_001364303,20023
NM_001364727,20023
NM_001365586,20023
NM_001365588,20023
NM_001365951,20023
NM_001365952,20023
NM_001366632,20023
NM_001366854,20023
NM_001366890,20023
NM_001366892,20023
NM_001367286,20023
NM_001367287,20023
NM_001367501,20023
NM_001367502,20023
NM_001367568,20023
NM_001367854,20023
NM_001367871,20023
NM_001368998,20023
NM_001369001,20023
NM_001369005,20023
NM_001369483,20023
NM_001370669,20023
NM_001374276,20023
NM_001374277,20023
NM_001374299,20023
NM_001374769,20023
NM_001374804,20023
NM_001374857,20023
NM_001375397,20023
NM_001375905,20023
NM_001377489,20023
NM_001378193,20023
NM_001378195,20023
NM_001378196,20023
NM_001378199,20023
NM_001378514,20023
NM_001378577,20023
NM_001378578,20023
NM_001378579,20023
NM_001378586,20023
NM_001378687,20023
NM_001385012,20023
NM_001385016,20023
NM_001385143,20023
NM_001385174,20023
NM_001385619,20023
NM_001386757,20023
NM_001386763,20023
NM_001386768,20023
NM_001386795,20023
NM_001387220,20023
NM_001387515,20023
NM_001390,20023
NM_001390830,20023
NM_001390831,20023
NM_001391983,20023
NM_001393393,20023
NM_001394736,20023
NM_001394831,20023
NM_001395273,20023
NM_001395490,20023
NM_001399,20023
NM_001466,20023
NM_001709,20023
NM_001730,20023
NM_001737,20023
NM_001746,20023
NM_001833,20023
NM_001977,20023
NM_001980,20023
NM_001999,20023
NM_002024,20023
NM_002122,20023
NM_002130,20023
NM_002140,20023
NM_002182,20023
NM_002268,20023
NM_002283,20023
NM_002293,20023
NM_002387,20023
NM_002497,20023
NM_002606,20023
NM_002645,20023
NM_002709,20023
NM_002878,20023
NM_002902,20023
NM_002928,20023
NM_002942,20023
NM_003024,20023
NM_003101,20023
NM_003211,20023
NM_003236,20023
NM_003295,20023
NM_003300,20023
NM_003390,20023
NM_003457,20023
NM_003489,20023
NM_003583,20023
NM_003612,20023
NM_003620,20023
NM_003629,20023
NM_003659,20023
NM_003668,20023
NM_003705,20023
NM_003787,20023
NM_003831,20023
NM_003839,20023
NM_003884,20023
NM_003960,20023
NM_004028,20023
NM_004064,20023
NM_004087,20023
NM_004155,20023
NM_004184,20023
NM_004223,20023
NM_004227,20023
NM_004232,20023
NM_004386,20023
NM_004883,20023
NM_004906,20023
NM_004943,20023
NM_004947,20023
NM_004949,20023
NM_005054,20023
NM_005068,20023
NM_005112,20023
NM_005160,20023
NM_005230,20023
NM_005295,20023
NM_005339,20023
NM_005354,20023
NM_005358,20023
NM_005388,20023
NM_005399,20023
NM_005582,20023
NM_005637,20023
NM_005647,20023
NM_005667,20023
NM_005708,20023
NM_005776,20023
NM_005778,20023
NM_005795,20023
NM_005800,20023
NM_005813,20023
NM_005853,20023
NM_005857,20023
NM_005858,20023
NM_005881,20023
NM_006006,20023
NM_006036,20023
NM_006038,20023
NM_006139,20023
NM_006186,20023
NM_006363,20023
NM_006380,20023
NM_006457,20023
NM_006581,20023
NM_006625,20023
NM_006682,20023
NM_006722,20023
NM_006750,20023
NM_006768,20023
NM_006815,20023
NM_006838,20023
NM_006845,20023
NM_006910,20023
NM_006977,20023
NM_006981,20023
NM_006998,20023
NM_007129,20023
NM_007156,20023
NM_007203,20023
NM_007207,20023
NM_007350,20023
NM_007368,20023
NM_012118,20023
NM_012176,20023
NM_012189,20023
NM_012234,20023
NM_012244,20023
NM_012297,20023
NM_012300,20023
NM_012338,20023
NM_012340,20023
NM_012399,20023
NM_012412,20023
NM_012421,20023
NM_012470,20023
NM_012471,20023
NM_013232,20023
NM_013262,20023
NM_013320,20023
NM_013381,20023
NM_013417,20023
NM_013981,20023
NM_013982,20023
NM_013983,20023
NM_014010,20023
NM_014112,20023
NM_014210,20023
NM_014211,20023
NM_014306,20023
NM_014382,20023
NM_014397,20023
NM_014447,20023
NM_014455,20023
NM_014570,20023
NM_014574,20023
NM_014584,20023
NM_014616,20023
NM_014618,20023
NM_014629,20023
NM_014683,20023
NM_014706,20023
NM_014718,20023
NM_014721,20023
NM_014751,20023
NM_014789,20023
NM_014819,20023
NM_014832,20023
NM_014838,20023
NM_014883,20023
NM_014947,20023
NM_014971,20023
NM_015060,20023
NM_015085,20023
NM_015138,20023
NM_015192,20023
NM_015234,20023
NM_015242,20023
NM_015264,20023
NM_015265,20023
NM_015284,20023
NM_015315,20023
NM_015379,20023
NM_015544,20023
NM_015599,20023
NM_015833,20023
NM_015834,20023
NM_015842,20023
NM_015920,20023
NM_016156,20023
NM_016192,20023
NM_016216,20023
NM_016247,20023
NM_016277,20023
NM_016403,20023
NM_016513,20023
NM_016587,20023
NM_016604,20023
NM_017415,20023
NM_017423,20023
NM_017429,20023
NM_017491,20023
NM_017563,20023
NM_017590,20023
NM_017594,20023
NM_017629,20023
NM_017655,20023
NM_017673,20023
NM_017681,20023
NM_017698,20023
NM_017744,20023
NM_017759,20023
NM_017801,20023
NM_018012,20023
NM_018023,20023
NM_018120,20023
NM_018133,20023
NM_018190,20023
NM_018361,20023
NM_018593,20023
NM_018686,20023
NM_018695,20023
NM_018697,20023
NM_018703,20023
NM_018951,20023
NM_018993,20023
NM_019063,20023
NM_019593,20023
NM_019613,20023
NM_019842,20023
NM_020123,20023
NM_020225,20023
NM_020319,20023
NM_020336,20023
NM_020341,20023
NM_020345,20023
NM_020351,20023
NM_020399,20023
NM_020733,20023
NM_020747,20023
NM_020762,20023
NM_020803,20023
NM_020815,20023
NM_020829,20023
NM_020846,20023
NM_020909,20023
NM_020910,20023
NM_020919,20023
NM_020962,20023
NM_020981,20023
NM_021082,20023
NM_021156,20023
NM_021648,20023
NM_021973,20023
NM_022116,20023
NM_022436,20023
NM_022486,20023
NM_022495,20023
NM_022552,20023
NM_022728,20023
NM_022739,20023
NM_022901,20023
NM_023037,20023
NM_023930,20023
NM_024419,20023
NM_024422,20023
NM_024496,20023
NM_024528,20023
NM_024615,20023
NM_024708,20023
NM_024721,20023
NM_024740,20023
NM_025113,20023
NM_025133,20023
NM_025160,20023
NM_025214,20023
NM_030650,20023
NM_031263,20023
NM_032041,20023
NM_032143,20023
NM_032172,20023
NM_032227,20023
NM_032239,20023
NM_032260,20023
NM_032317,20023
NM_032321,20023
NM_032412,20023
NM_032448,20023
NM_032487,20023
NM_032507,20023
NM_032591,20023
NM_032663,20023
NM_032961,20023
NM_032975,20023
NM_032980,20023
NM_032985,20023
NM_032986,20023
NM_033132,20023
NM_033225,20023
NM_033300,20023
NM_033484,20023
NM_033502,20023
NM_033644,20023
NM_033645,20023
NM_052911,20023
NM_052918,20023
NM_053023,20023
NM_053039,20023
NM_053043,20023
NM_054016,20023
NM_058187,20023
NM_130847,20023
NM_133629,20023
NM_134428,20023
NM_138643,20023
NM_138644,20023
NM_138694,20023
NM_138727,20023
NM_138728,20023
NM_138729,20023
NM_139012,20023
NM_139014,20023
NM_139244,20023
NM_144574,20023
NM_144597,20023
NM_144701,20023
NM_144973,20023
NM_144977,20023
NM_145259,20023
NM_145650,20023
NM_145725,20023
NM_145726,20023
NM_145756,20023
NM_145913,20023
NM_147150,20023
NM_147190,20023
NM_147200,20023
NM_147686,20023
NM_148977,20023
NM_148978,20023
NM_152288,20023
NM_152347,20023
NM_152407,20023
NM_152432,20023
NM_152487,20023
NM_152562,20023
NM_152581,20023
NM_152640,20023
NM_152835,20023
NM_152903,20023
NM_153013,20023
NM_153366,20023
NM_153612,20023
NM_153697,20023
NM_153768,20023
NM_153769,20023
NM_153770,20023
NM_170674,20023
NM_170675,20023
NM_172128,20023
NM_173206,20023
NM_173485,20023
NM_173598,20023
NM_173812,20023
NM_175069,20023
NM_177990,20023
NM_178423,20023
NM_178833,20023
NM_181578,20023
NM_181713,20023
NM_182700,20023
NM_182705,20023
NM_182728,20023
NM_182762,20023
NM_182767,20023
NM_182896,20023
NM_183357,20023
NM_194247,20023
NM_194356,20023
NM_194358,20023
NM_198151,20023
NM_198159,20023
NM_198177,20023
NM_198178,20023
NM_198243,20023
NM_198376,20023
NM_198396,20023
NM_198576,20023
NM_198581,20023
NM_198715,20023
NM_198847,20023
NM_198887,20023
NM_198956,20023
NM_198968,20023
NM_198991,20023
NM_199460,20023
NM_201264,20023
NM_201278,20023
NM_201281,20023
NM_201436,20023
NM_201517,20023
NM_205768,20023
NM_206876,20023
NM_206933,20023
NM_207315,20023
NM_207343,20023
NM_207359,20023
NM_207426,20023
NM_212471,20023
NM_212558,20023
NM_213598,20023
XM_005248636,20023
XM_005248637,20023
XM_005249033,20023
XM_005250841,20023
XM_005258206,20023
XM_005262205,20023
XM_005266177,20023
XM_005271889,20023
XM_006711224,20023
XM_006713451,20023
XM_006713483,20023
XM_006713484,20023
XM_006719017,20023
XM_011509308,20023
XM_011511770,20023
XM_011512041,20023
XM_011512194,20023
XM_011512361,20023
XM_011512597,20023
XM_011515167,20023
XM_011515227,20023
XM_011515470,20023
XM_011519080,20023
XM_011521020,20023
XM_011521023,20023
XM_011523831,20023
XM_011531430,20023
XM_011532287,20023
XM_011532633,20023
XM_011533849,20023
XM_011534665,20023
XM_011535988,20023
XM_011537882,20023
XM_011540791,20023
XM_017002850,20023
XM_017002855,20023
XM_017004826,20023
XM_017005493,20023
XM_017008655,20023
XM_017008880,20023
XM_017010935,20023
XM_017013517,20023
XM_017015617,20023
XM_017019947,20023
XM_017019953,20023
XM_017019954,20023
XM_017021618,20023
XM_017021619,20023
XM_017025749,20023
XM_017027335,20023
XM_024446012,20023
XM_024446771,20023
XM_024449363,20023
XM_024453101,20023
XM_024453487,20023
XM_024454232,20023
XM_047415967,20023
XM_047417792,20023
XM_047419059,20023
XM_047419065,20023
XM_047419577,20023
XM_047419986,20023
XM_047420067,20023
XM_047420611,20023
XM_047420613,20023
XM_047420693,20023
XM_047423341,20023
XM_047423501,20023
XM_047423949,20023
XM_047425201,20023
XM_047425317,20023
XM_047425320,20023
XM_047425524,20023
XM_047427806,20023
XM_047427807,20023
XM_047427808,20023
XM_047429921,20023
XM_047430001,20023
XM_047430324,20023
XM_047437286,20023
XM_047437507,20023
XM_047437733,20023
XM_047437734,20023
XM_047437938,20023
XM_047443721,20023
XM_047443853,20023
XM_047444555,20023
XM_047444558,20023
XM_047446011,20023
XM_047446104,20023
XM_047447227,20023
XM_047447361,20023
XM_047447363,20023
XM_047448071,20023
XM_047448952,20023
hsa-miR-323a-3p,20023
hsa-miR-494-3p,20023
hsa-miR-656-3p,20023
NM_000127,20024
NM_000162,20024
NM_000176,20024
NM_000194,20024
NM_000212,20024
NM_000228,20024
NM_000264,20024
NM_000278,20024
NM_000293,20024
NM_000325,20024
NM_000332,20024
NM_000358,20024
NM_000370,20024
NM_000474,20024
NM_000514,20024
NM_000533,20024
NM_000551,20024
NM_000553,20024
NM_000610,20024
NM_000619,20024
NM_000740,20024
NM_000793,20024
NM_000807,20024
NM_000824,20024
NM_000831,20024
NM_000834,20024
NM_000855,20024
NM_000902,20024
NM_000910,20024
NM_000921,20024
NM_000930,20024
NM_000993,20024
NM_001001330,20024
NM_001001389,20024
NM_001001390,20024
NM_001001391,20024
NM_001001548,20024
NM_001002258,20024
NM_001002838,20024
NM_001004304,20024
NM_001004419,20024
NM_001004441,20024
NM_001005526,20024
NM_001007099,20024
NM_001007100,20024
NM_001007102,20024
NM_001007233,20024
NM_001007250,20024
NM_001008564,20024
NM_001010844,20024
NM_001010847,20024
NM_001010858,20024
NM_001010861,20024
NM_001010895,20024
NM_001011663,20024
NM_001011708,20024
NM_001012361,20024
NM_001012393,20024
NM_001012761,20024
NM_001013628,20024
NM_001014431,20024
NM_001014432,20024
NM_001014449,20024
NM_001014451,20024
NM_001017392,20024
NM_001017402,20024
NM_001017922,20024
NM_001018003,20024
NM_001018039,20024
NM_001018067,20024
NM_001018068,20024
NM_001018069,20024
NM_001024660,20024
NM_001024688,20024
NM_001025266,20024
NM_001031835,20024
NM_001033564,20024
NM_001033723,20024
NM_001033855,20024
NM_001033857,20024
NM_001033858,20024
NM_001037317,20024
NM_001037331,20024
NM_001037334,20024
NM_001037671,20024
NM_001039538,20024
NM_001039770,20024
NM_001040181,20024
NM_001040182,20024
NM_001040183,20024
NM_001040200,20024
NM_001040429,20024
NM_001040458,20024
NM_001040649,20024
NM_001042403,20024
NM_001042475,20024
NM_001042479,20024
NM_001042480,20024
NM_001042482,20024
NM_001042486,20024
NM_001042646,20024
NM_001076684,20024
NM_001077701,20024
NM_001077702,20024
NM_001077704,20024
NM_001079516,20024
NM_001079859,20024
NM_001079860,20024
NM_001080409,20024
NM_001080419,20024
NM_001080433,20024
NM_001080463,20024
NM_001080472,20024
NM_001080504,20024
NM_001080517,20024
NM_001083946,20024
NM_001085458,20024
NM_001085459,20024
NM_001085460,20024
NM_001085461,20024
NM_001085462,20024
NM_001085463,20024
NM_001085464,20024
NM_001085465,20024
NM_001085466,20024
NM_001085467,20024
NM_001085468,20024
NM_001085469,20024
NM_001093771,20024
NM_001097600,20024
NM_001097643,20024
NM_001098478,20024
NM_001098479,20024
NM_001098518,20024
NM_001098577,20024
NM_001099289,20024
NM_001099646,20024
NM_001099693,20024
NM_001099751,20024
NM_001099752,20024
NM_001099754,20024
NM_001099756,20024
NM_001100397,20024
NM_001100422,20024
NM_001100607,20024
NM_001100912,20024
NM_001101421,20024
NM_001102398,20024
NM_001102399,20024
NM_001103146,20024
NM_001103147,20024
NM_001103148,20024
NM_001104586,20024
NM_001104590,20024
NM_001111032,20024
NM_001114123,20024
NM_001114132,20024
NM_001114395,20024
NM_001116,20024
NM_001123395,20024
NM_001127235,20024
NM_001127443,20024
NM_001127444,20024
NM_001127458,20024
NM_001127641,20024
NM_001127708,20024
NM_001127709,20024
NM_001128175,20024
NM_001128221,20024
NM_001130049,20024
NM_001130050,20024
NM_001130158,20024
NM_001130685,20024
NM_001130688,20024
NM_001130689,20024
NM_001130723,20024
NM_001130846,20024
NM_001130926,20024
NM_001130928,20024
NM_001131028,20024
NM_001134223,20024
NM_001134435,20024
NM_001134672,20024
NM_001134709,20024
NM_001135024,20024
NM_001135047,20024
NM_001135048,20024
NM_001135049,20024
NM_001135734,20024
NM_001135993,20024
NM_001135995,20024
NM_001136123,20024
NM_001136493,20024
NM_001136528,20024
NM_001136530,20024
NM_001136536,20024
NM_001137604,20024
NM_001141969,20024
NM_001141970,20024
NM_001142285,20024
NM_001142339,20024
NM_001142348,20024
NM_001142349,20024
NM_001142353,20024
NM_001142354,20024
NM_001142503,20024
NM_001142504,20024
NM_001142640,20024
NM_001142684,20024
NM_001142966,20024
NM_001143787,20024
NM_001143820,20024
NM_001143889,20024
NM_001143940,20024
NM_001143974,20024
NM_001144900,20024
NM_001144919,20024
NM_001145154,20024
NM_001145156,20024
NM_001145414,20024
NM_001145417,20024
NM_001145661,20024
NM_001145662,20024
NM_001145670,20024
NM_001145671,20024
NM_001145672,20024
NM_001145673,20024
NM_001145674,20024
NM_001145678,20024
NM_001145776,20024
NM_001145798,20024
NM_001145903,20024
NM_001146068,20024
NM_001146156,20024
NM_001146188,20024
NM_001146262,20024
NM_001146266,20024
NM_001146282,20024
NM_001160036,20024
NM_001160037,20024
NM_001160147,20024
NM_001160148,20024
NM_001160154,20024
NM_001160300,20024
NM_001160331,20024
NM_001161576,20024
NM_001161577,20024
NM_001161819,20024
NM_001162505,20024
NM_001163151,20024
NM_001163285,20024
NM_001163286,20024
NM_001163287,20024
NM_001163435,20024
NM_001163436,20024
NM_001163545,20024
NM_001164380,20024
NM_001164381,20024
NM_001164382,20024
NM_001164384,20024
NM_001164385,20024
NM_001164444,20024
NM_001164460,20024
NM_001164781,20024
NM_001164796,20024
NM_001164883,20024
NM_001166104,20024
NM_001166158,20024
NM_001166160,20024
NM_001166161,20024
NM_001166162,20024
NM_001166278,20024
NM_001166419,20024
NM_001166448,20024
NM_001166693,20024
NM_001167674,20024
NM_001167675,20024
NM_001167915,20024
NM_001167916,20024
NM_001168235,20024
NM_001168388,20024
NM_001168398,20024
NM_001168647,20024
NM_001170700,20024
NM_001170765,20024
NM_001170766,20024
NM_001170808,20024
NM_001171170,20024
NM_001171613,20024
NM_001171689,20024
NM_001171967,20024
NM_001172225,20024
NM_001172574,20024
NM_001172575,20024
NM_001172630,20024
NM_001172766,20024
NM_001172767,20024
NM_001173512,20024
NM_001174068,20024
NM_001174101,20024
NM_001174102,20024
NM_001174116,20024
NM_001177842,20024
NM_001178003,20024
NM_001178097,20024
NM_001178106,20024
NM_001178107,20024
NM_001178110,20024
NM_001184723,20024
NM_001184782,20024
NM_001184834,20024
NM_001184836,20024
NM_001184837,20024
NM_001184977,20024
NM_001185117,20024
NM_001188,20024
NM_001190316,20024
NM_001190317,20024
NM_001190458,20024
NM_001190468,20024
NM_001190469,20024
NM_001193466,20024
NM_001193483,20024
NM_001193493,20024
NM_001193536,20024
NM_001193599,20024
NM_001193600,20024
NM_001193617,20024
NM_001194937,20024
NM_001194955,20024
NM_001194956,20024
NM_001195555,20024
NM_001195684,20024
NM_001195811,20024
NM_001197026,20024
NM_001197293,20024
NM_001197317,20024
NM_001197318,20024
NM_001197319,20024
NM_001198533,20024
NM_001198534,20024
NM_001198535,20024
NM_001198972,20024
NM_001198973,20024
NM_001199099,20024
NM_001199148,20024
NM_001199241,20024
NM_001199691,20024
NM_001199775,20024
NM_001199777,20024
NM_001199880,20024
NM_001199981,20024
NM_001199982,20024
NM_001199983,20024
NM_001199984,20024
NM_001200047,20024
NM_001201366,20024
NM_001202555,20024
NM_001202556,20024
NM_001202557,20024
NM_001204052,20024
NM_001204397,20024
NM_001204458,20024
NM_001204459,20024
NM_001205262,20024
NM_001205301,20024
NM_001206883,20024
NM_001206884,20024
NM_001206885,20024
NM_001206886,20024
NM_001206887,20024
NM_001206888,20024
NM_001206889,20024
NM_001206890,20024
NM_001206891,20024
NM_001206955,20024
NM_001237,20024
NM_001242400,20024
NM_001242796,20024
NM_001243253,20024
NM_001243286,20024
NM_001243532,20024
NM_001243610,20024
NM_001243612,20024
NM_001243613,20024
NM_001243645,20024
NM_001244604,20024
NM_001244963,20024
NM_001251964,20024
NM_001251971,20024
NM_001253676,20024
NM_001256006,20024
NM_001256054,20024
NM_001256095,20024
NM_001256141,20024
NM_001256165,20024
NM_001256213,20024
NM_001256424,20024
NM_001256663,20024
NM_001256733,20024
NM_001256734,20024
NM_001256798,20024
NM_001257168,20024
NM_001257172,20024
NM_001257173,20024
NM_001257174,20024
NM_001257281,20024
NM_001257410,20024
NM_001257970,20024
NM_001258205,20024
NM_001258248,20024
NM_001258379,20024
NM_001258380,20024
NM_001260492,20024
NM_001260493,20024
NM_001261443,20024
NM_001261444,20024
NM_001261446,20024
NM_001261816,20024
NM_001265610,20024
NM_001267042,20024
NM_001267052,20024
NM_001267843,20024
NM_001270391,20024
NM_001270525,20024
NM_001270875,20024
NM_001270894,20024
NM_001270895,20024
NM_001270896,20024
NM_001270897,20024
NM_001270938,20024
NM_001271878,20024
NM_001276458,20024
NM_001276722,20024
NM_001276725,20024
NM_001277062,20024
NM_001277063,20024
NM_001277064,20024
NM_001277065,20024
NM_001277066,20024
NM_001277814,20024
NM_001277818,20024
NM_001278098,20024
NM_001278295,20024
NM_001278311,20024
NM_001278322,20024
NM_001278542,20024
NM_001278619,20024
NM_001278911,20024
NM_001278938,20024
NM_001280542,20024
NM_001280543,20024
NM_001280544,20024
NM_001280550,20024
NM_001281496,20024
NM_001281497,20024
NM_001281715,20024
NM_001281738,20024
NM_001282180,20024
NM_001282181,20024
NM_001282420,20024
NM_001282425,20024
NM_001282426,20024
NM_001282427,20024
NM_001282440,20024
NM_001282457,20024
NM_001282460,20024
NM_001282531,20024
NM_001282597,20024
NM_001282599,20024
NM_001282600,20024
NM_001282772,20024
NM_001282774,20024
NM_001282776,20024
NM_001282785,20024
NM_001282857,20024
NM_001282875,20024
NM_001282901,20024
NM_001282910,20024
NM_001284207,20024
NM_001284208,20024
NM_001284514,20024
NM_001286036,20024
NM_001286206,20024
NM_001286514,20024
NM_001286639,20024
NM_001286730,20024
NM_001286745,20024
NM_001286818,20024
NM_001286820,20024
NM_001287820,20024
NM_001288800,20024
NM_001289022,20024
NM_001289076,20024
NM_001289077,20024
NM_001289078,20024
NM_001289079,20024
NM_001289909,20024
NM_001289911,20024
NM_001289979,20024
NM_001289980,20024
NM_001290257,20024
NM_001290258,20024
NM_001290983,20024
NM_001291415,20024
NM_001291496,20024
NM_001291694,20024
NM_001291867,20024
NM_001292008,20024
NM_001293735,20024
NM_001294348,20024
NM_001297548,20024
NM_001297568,20024
NM_001297622,20024
NM_001297674,20024
NM_001297763,20024
NM_001300816,20024
NM_001300817,20024
NM_001300819,20024
NM_001300821,20024
NM_001300822,20024
NM_001300947,20024
NM_001300953,20024
NM_001300954,20024
NM_001300955,20024
NM_001301769,20024
NM_001301771,20024
NM_001301774,20024
NM_001301775,20024
NM_001301875,20024
NM_001302746,20024
NM_001302769,20024
NM_001303037,20024
NM_001303232,20024
NM_001303280,20024
NM_001303482,20024
NM_001304,20024
NM_001304569,20024
NM_001304743,20024
NM_001306074,20024
NM_001306075,20024
NM_001307943,20024
NM_001308047,20024
NM_001308116,20024
NM_001308130,20024
NM_001308157,20024
NM_001308214,20024
NM_001308218,20024
NM_001308301,20024
NM_001308445,20024
NM_001308824,20024
NM_001311175,20024
NM_001316690,20024
NM_001317384,20024
NM_001317387,20024
NM_001317810,20024
NM_001317811,20024
NM_001317898,20024
NM_001317939,20024
NM_001317980,20024
NM_001317981,20024
NM_001317982,20024
NM_001318510,20024
NM_001318781,20024
NM_001318918,20024
NM_001319071,20024
NM_001319189,20024
NM_001319305,20024
NM_001320147,20024
NM_001320466,20024
NM_001320510,20024
NM_001320512,20024
NM_001320810,20024
NM_001321038,20024
NM_001321039,20024
NM_001321103,20024
NM_001321104,20024
NM_001321105,20024
NM_001321106,20024
NM_001321107,20024
NM_001321120,20024
NM_001321215,20024
NM_001321216,20024
NM_001321244,20024
NM_001321351,20024
NM_001321859,20024
NM_001321863,20024
NM_001321957,20024
NM_001321958,20024
NM_001321959,20024
NM_001322027,20024
NM_001322043,20024
NM_001322177,20024
NM_001322190,20024
NM_001322209,20024
NM_001322349,20024
NM_001322879,20024
NM_001323030,20024
NM_001323342,20024
NM_001323909,20024
NM_001324213,20024
NM_001324214,20024
NM_001324216,20024
NM_001324403,20024
NM_001328423,20024
NM_001330116,20024
NM_001330168,20024
NM_001330237,20024
NM_001330312,20024
NM_001330367,20024
NM_001330384,20024
NM_001330415,20024
NM_001330564,20024
NM_001330640,20024
NM_001330654,20024
NM_001330700,20024
NM_001330707,20024
NM_001330713,20024
NM_001330731,20024
NM_001330770,20024
NM_001330772,20024
NM_001331,20024
NM_001346343,20024
NM_001347,20024
NM_001348258,20024
NM_001349,20024
NM_001349247,20024
NM_001349896,20024
NM_001349901,20024
NM_001349902,20024
NM_001349911,20024
NM_001350,20024
NM_001350993,20024
NM_001351105,20024
NM_001351108,20024
NM_001351172,20024
NM_001351299,20024
NM_001351484,20024
NM_001351487,20024
NM_001351488,20024
NM_001351491,20024
NM_001351494,20024
NM_001351537,20024
NM_001351538,20024
NM_001352071,20024
NM_001353004,20024
NM_001353684,20024
NM_001353788,20024
NM_001353792,20024
NM_001354435,20024
NM_001354596,20024
NM_001354800,20024
NM_001354801,20024
NM_001354803,20024
NM_001356429,20024
NM_001358451,20024
NM_001360552,20024
NM_001363185,20024
NM_001363562,20024
NM_001363673,20024
NM_001363688,20024
NM_001363796,20024
NM_001363837,20024
NM_001363865,20024
NM_001363913,20024
NM_001363938,20024
NM_001363941,20024
NM_001364832,20024
NM_001365621,20024
NM_001365819,20024
NM_001366047,20024
NM_001366178,20024
NM_001366203,20024
NM_001366204,20024
NM_001366205,20024
NM_001366206,20024
NM_001366207,20024
NM_001366208,20024
NM_001366209,20024
NM_001366210,20024
NM_001366211,20024
NM_001366212,20024
NM_001366213,20024
NM_001366214,20024
NM_001366215,20024
NM_001366216,20024
NM_001366217,20024
NM_001366218,20024
NM_001366219,20024
NM_001366221,20024
NM_001366222,20024
NM_001366385,20024
NM_001366508,20024
NM_001366555,20024
NM_001366556,20024
NM_001367448,20024
NM_001367451,20024
NM_001367455,20024
NM_001367479,20024
NM_001367484,20024
NM_001367713,20024
NM_001367773,20024
NM_001368118,20024
NM_001368265,20024
NM_001369387,20024
NM_001369491,20024
NM_001369553,20024
NM_001369860,20024
NM_001370161,20024
NM_001370165,20024
NM_001370167,20024
NM_001370180,20024
NM_001371389,20024
NM_001371494,20024
NM_001371495,20024
NM_001371499,20024
NM_001371972,20024
NM_001372047,20024
NM_001372062,20024
NM_001372163,20024
NM_001372165,20024
NM_001372263,20024
NM_001374330,20024
NM_001374791,20024
NM_001375440,20024
NM_001375872,20024
NM_001375978,20024
NM_001375982,20024
NM_001376007,20024
NM_001376467,20024
NM_001376468,20024
NM_001376469,20024
NM_001376471,20024
NM_001376525,20024
NM_001376907,20024
NM_001376908,20024
NM_001377,20024
NM_001377144,20024
NM_001377327,20024
NM_001377328,20024
NM_001377329,20024
NM_001377376,20024
NM_001377394,20024
NM_001377440,20024
NM_001377448,20024
NM_001378026,20024
NM_001378135,20024
NM_001378418,20024
NM_001379198,20024
NM_001379685,20024
NM_001382210,20024
NM_001382430,20024
NM_001382777,20024
NM_001384125,20024
NM_001384423,20024
NM_001384557,20024
NM_001384947,20024
NM_001385026,20024
NM_001386,20024
NM_001386755,20024
NM_001386759,20024
NM_001386761,20024
NM_001386765,20024
NM_001386767,20024
NM_001386788,20024
NM_001388181,20024
NM_001388319,20024
NM_001388325,20024
NM_001388404,20024
NM_001388419,20024
NM_001389594,20024
NM_001389603,20024
NM_001389608,20024
NM_001389643,20024
NM_001392042,20024
NM_001392043,20024
NM_001392047,20024
NM_001392052,20024
NM_001392056,20024
NM_001392060,20024
NM_001392061,20024
NM_001392062,20024
NM_001392065,20024
NM_001392067,20024
NM_001393404,20024
NM_001393769,20024
NM_001393907,20024
NM_001394025,20024
NM_001394254,20024
NM_001394446,20024
NM_001394998,20024
NM_001395207,20024
NM_001395254,20024
NM_001395587,20024
NM_001397545,20024
NM_001399737,20024
