molecule,eigenvector
NM_001382670,0.0039040128142717456
NM_002938,0.0039019943299135338
NM_001385185,0.003900685849267612
NM_003648,0.0038987989009959616
NM_152879,0.0038987989009959616
NM_033115,0.0038987301411778385
NM_018143,0.003896100708236737
NM_001370459,0.0038957034138936484
XM_017010374,0.0038957034138936484
NM_000268,0.0038946700975480524
NM_016418,0.0038946700975480524
NM_181829,0.0038946700975480524
NM_181830,0.0038946700975480524
NM_001170905,0.0038907028048087077
NM_004898,0.003890489923703861
NM_005909,0.0038895395944272626
NM_004772,0.003883572312585574
NM_001128926,0.003883431013287774
NM_014045,0.003883431013287774
XM_005245393,0.003883431013287774
NM_033334,0.003883133873633532
NM_001142763,0.003882984261588343
NM_001142773,0.003882984261588343
NM_001136160,0.003882840467827701
XM_047428042,0.003882840467827701
NM_172069,0.0038826902839527843
NM_001173461,0.003881801587161141
XM_047434442,0.003881161320361903
XM_047434443,0.003881161320361903
XM_047416720,0.003880035351192598
NM_015339,0.0038798629239268317
NM_001300842,0.00387963514133577
NM_001317816,0.00387963514133577
NM_016037,0.003877376427222003
NM_021936,0.0038772794953454088
NM_005785,0.0038772042462203804
NM_002971,0.0038768479397602714
NM_194317,0.00387543584447647
XM_011523169,0.003875427502252263
NM_004274,0.0038748530528332752
NM_001270974,0.003874763533382376
NM_030885,0.003872294286925571
NM_001386174,0.0038718039064659874
NM_014916,0.003871642971353794
NM_002374,0.0038709197628585784
NM_017553,0.003870819585781102
NM_001079872,0.003868174339724932
NM_019600,0.0038681129952577074
NM_031939,0.0038681129952577074
NM_182975,0.0038681129952577074
NM_032491,0.00386730905399815
NM_213594,0.00386730905399815
NM_001330250,0.003867147792795134
NM_001371910,0.003867140618916788
NM_003663,0.003864508727987562
NM_001178087,0.0038605799197539443
NM_022968,0.0038605799197539443
NM_024817,0.0038605799197539443
NM_145261,0.0038592530999703293
NM_001177478,0.0038590126283384505
NM_001136139,0.0038586934253992686
NM_030964,0.0038586934253992686
NM_153252,0.0038581836993011893
XM_017009449,0.003855465101715425
NM_001206836,0.0038523742293515542
NM_001143814,0.003851788652908836
NM_001198850,0.0038517590028885437
NM_001286793,0.0038484972095595227
NM_001394336,0.003848490408694474
NM_001005389,0.0038476762180035045
NM_001378330,0.0038476762180035045
NM_001136495,0.003847050286931228
NM_058229,0.0038470125466073183
NM_000445,0.0038470097595838188
NM_001146055,0.0038470097595838188
NM_001315506,0.0038470097595838188
NM_182508,0.0038470097595838188
NM_201378,0.0038470097595838188
NM_201382,0.0038470097595838188
NM_201383,0.0038470097595838188
XM_005250983,0.0038470097595838188
XM_006716588,0.0038470097595838188
XM_047419471,0.0038470097595838188
XM_047421872,0.0038470097595838188
XM_047421879,0.0038470097595838188
XM_047421885,0.0038470097595838188
NM_001348432,0.003846988941493726
NM_006571,0.0038464961054210625
NM_001143995,0.0038454180178019827
NM_001244008,0.0038454180178019827
NM_001320705,0.0038454180178019827
NM_145644,0.0038454180178019827
NM_001350304,0.0038441323917894443
NM_001350305,0.0038441323917894443
NM_001161560,0.0038437728496612924
NM_001161562,0.0038437728496612924
NM_001161563,0.0038437728496612924
NM_001161565,0.0038437728496612924
NM_015028,0.0038437728496612924
NM_014755,0.0038422840455641263
NM_005502,0.0038422048613063887
XM_017025372,0.0038406944925304673
NM_001300947,0.003839296652938834
NM_007007,0.003839296652938834
NM_013320,0.003839207023686294
NM_030624,0.0038367130770484243
NM_001323031,0.003835330424976611
NM_001363501,0.0038344970798821266
NM_001367943,0.0038344970798821266
NM_003410,0.0038331382948495456
XM_011542273,0.00383089048518051
NM_001282902,0.003830870803900787
NM_016622,0.0038274896076781664
NM_001351728,0.003825373939511201
NM_001303542,0.0038252310381404935
NM_032932,0.0038252310381404935
NM_014938,0.003824630118116655
NM_001114091,0.0038236161677142346
NM_052898,0.003823611285548654
NM_001384499,0.0038232046477997407
NM_006914,0.003821328960946932
NM_001330543,0.0038207031832338573
NM_033255,0.0038207031832338573
NM_004775,0.003820337111713995
NM_020808,0.0038194586330135877
NM_001369538,0.003819334187992583
NM_001307976,0.0038184366254461945
NM_152519,0.0038184366254461945
NM_017545,0.003817932389902137
NM_032796,0.003817932389902137
XM_017011127,0.0038177143058393745
XM_047419178,0.0038177143058393745
NM_020423,0.003817013360467274
NM_001128210,0.0038165991987835863
NM_001254748,0.0038165991987835863
NM_032582,0.0038165050185628778
NM_001099666,0.003812893046154861
NM_001281440,0.003812749568554134
NM_001172411,0.0038103716435492754
NM_001172412,0.0038103716435492754
NM_138959,0.0038103716435492754
NM_001291496,0.0038095611975543504
NM_001145454,0.0038094177624113782
NM_001330164,0.0038071063678757353
NM_001400004,0.003806559822219026
NM_001400005,0.003806559822219026
NM_001400006,0.003806559822219026
NM_001400007,0.003806559822219026
NM_001400010,0.003806559822219026
NM_001400011,0.003806559822219026
NM_001400012,0.003806559822219026
NM_001400013,0.003806559822219026
NM_001400014,0.003806559822219026
NM_001400015,0.003806559822219026
NM_001400016,0.003806559822219026
NM_001400017,0.003806559822219026
NM_001400021,0.003806559822219026
NM_001400022,0.003806559822219026
XM_047416465,0.003806559822219026
XM_047416466,0.003806559822219026
NM_001143677,0.00380572953703957
NM_005627,0.00380572953703957
NM_020845,0.0038053775841079135
XM_047429208,0.0038053775841079135
NM_001354642,0.0038039886767983347
NM_178425,0.0038036175897164697
NM_001085375,0.003801832264713071
NM_001135240,0.003801832264713071
NM_001363042,0.003801832264713071
NM_201532,0.003801832264713071
NM_001198801,0.0038007553230244907
NM_001004308,0.0037991003891291934
NM_001395362,0.0037991003891291934
NM_001387220,0.0037974016868583065
XM_047443721,0.0037974016868583065
NM_172210,0.0037971609998988386
NM_172212,0.0037971609998988386
NM_001939,0.0037971309733354293
NM_001293735,0.0037969862263695442
NM_014888,0.0037969581941098935
NM_001319099,0.003792495297672612
NM_014971,0.003792495297672612
NM_005261,0.003791511565364464
XM_047433083,0.003791077421012707
NM_198056,0.0037891374337881236
XM_047431438,0.003788822310595264
NM_015199,0.003786882249569187
NM_001008707,0.003786719033133785
NM_198243,0.003783723462225956
NM_016652,0.003783512913893574
XM_011532269,0.003783455832870748
NM_001371344,0.003782230981688147
XM_017007931,0.003782230981688147
XM_017007940,0.003782230981688147
XM_017007941,0.003782230981688147
XM_005269126,0.0037798338233121695
XM_047429490,0.0037798338233121695
NM_001030055,0.003776106518119061
XM_005267635,0.003776106518119061
XM_017021288,0.003776106518119061
NM_001304275,0.00377530742218204
NM_016310,0.003774633745283625
NM_178566,0.003774264627702542
NM_021964,0.003772672167765884
NM_001145156,0.0037720930184267716
NM_001242891,0.0037719273719334675
XM_011531716,0.0037694620573404582
NM_001470,0.0037691178501018177
NM_018439,0.003769093632370304
NM_001307924,0.0037688945980840585
NM_001382683,0.003768875098030867
NM_207304,0.003768875098030867
NM_001270520,0.003767723619228287
NM_014992,0.003767723619228287
NM_015176,0.0037670159218892584
NM_001190881,0.003765405956934175
NM_001190882,0.003765405956934175
NM_181741,0.003765405956934175
NM_181742,0.003765405956934175
NM_001278438,0.0037652149156505482
NM_001077207,0.003765137131836639
NM_001077208,0.003765137131836639
NM_001191049,0.003765137131836639
NM_001300745,0.003765137131836639
NM_001400155,0.003765137131836639
NM_001400164,0.003765137131836639
NM_016211,0.003765137131836639
XM_047421769,0.0037638206798185727
NM_004529,0.0037634880789924486
NM_001267051,0.0037630976692232193
NM_203413,0.0037630112715709434
NM_001304532,0.003761891130728995
NM_018246,0.003761891130728995
NM_014701,0.0037609509320518848
NM_001134364,0.003758571965553176
NM_001306070,0.003755908155694874
NM_001382673,0.003755908155694874
NM_144778,0.003755908155694874
NM_001363568,0.003755667743299964
NM_001007278,0.003754227858977667
NM_213590,0.003754227858977667
NM_001159920,0.003752830457947672
NM_031844,0.0037526898642485248
NM_001284246,0.0037526766863047877
XM_011516720,0.0037505736211582976
NM_001220491,0.0037504235548644683
NM_001318144,0.0037504235548644683
NM_033343,0.0037504235548644683
XM_047447731,0.003749363228123117
NM_001242701,0.003747635432109363
NM_174916,0.0037447329948710104
NM_001270875,0.003744620216109775
NM_022756,0.003744620216109775
NM_000680,0.003744244514144858
NM_001286259,0.00374174278034303
NM_182503,0.00374174278034303
NM_001142769,0.003741718293595009
NM_198461,0.003741042686534874
XM_047443537,0.003741042686534874
NM_004438,0.003740919659691067
NM_001006623,0.003740166653992843
NM_017551,0.003739960459641455
NM_024409,0.003738905342697627
NM_001384557,0.003737122809328505
NM_001195215,0.0037370691962386677
NM_015378,0.0037366068966893065
NM_018156,0.0037366068966893065
NM_007298,0.0037355822200208113
NM_000023,0.003734136249797561
NM_000134,0.003734136249797561
NM_000236,0.003734136249797561
NM_000287,0.003734136249797561
NM_000320,0.003734136249797561
NM_000336,0.003734136249797561
NM_000520,0.003734136249797561
NM_000542,0.003734136249797561
NM_000694,0.003734136249797561
NM_000841,0.003734136249797561
NM_000883,0.003734136249797561
NM_001001560,0.003734136249797561
NM_001003818,0.003734136249797561
NM_001003897,0.003734136249797561
NM_001005354,0.003734136249797561
NM_001006638,0.003734136249797561
NM_001006946,0.003734136249797561
NM_001007188,0.003734136249797561
NM_001007269,0.003734136249797561
NM_001007270,0.003734136249797561
NM_001012300,0.003734136249797561
NM_001012756,0.003734136249797561
NM_001012980,0.003734136249797561
NM_001013254,0.003734136249797561
NM_001013436,0.003734136249797561
NM_001024401,0.003734136249797561
NM_001030010,0.003734136249797561
NM_001031703,0.003734136249797561
NM_001031749,0.003734136249797561
NM_001033,0.003734136249797561
NM_001033026,0.003734136249797561
NM_001033559,0.003734136249797561
NM_001033560,0.003734136249797561
NM_001035223,0.003734136249797561
NM_001037,0.003734136249797561
NM_001037164,0.003734136249797561
NM_001038707,0.003734136249797561
NM_001039355,0.003734136249797561
NM_001039467,0.003734136249797561
NM_001039479,0.003734136249797561
NM_001039697,0.003734136249797561
NM_001039711,0.003734136249797561
NM_001039712,0.003734136249797561
NM_001040113,0.003734136249797561
NM_001040114,0.003734136249797561
NM_001042473,0.003734136249797561
NM_001053,0.003734136249797561
NM_001077491,0.003734136249797561
NM_001077492,0.003734136249797561
NM_001078171,0.003734136249797561
NM_001080436,0.003734136249797561
NM_001080513,0.003734136249797561
NM_001083908,0.003734136249797561
NM_001097615,0.003734136249797561
NM_001098426,0.003734136249797561
NM_001098721,0.003734136249797561
NM_001098722,0.003734136249797561
NM_001098814,0.003734136249797561
NM_001101362,0.003734136249797561
NM_001102605,0.003734136249797561
NM_001110215,0.003734136249797561
NM_001122847,0.003734136249797561
NM_001122848,0.003734136249797561
NM_001126181,0.003734136249797561
NM_001127617,0.003734136249797561
NM_001128203,0.003734136249797561
NM_001128916,0.003734136249797561
NM_001128917,0.003734136249797561
NM_001130033,0.003734136249797561
NM_001130034,0.003734136249797561
NM_001130035,0.003734136249797561
NM_001130036,0.003734136249797561
NM_001130040,0.003734136249797561
NM_001130041,0.003734136249797561
NM_001130517,0.003734136249797561
NM_001130524,0.003734136249797561
NM_001135031,0.003734136249797561
NM_001135592,0.003734136249797561
NM_001135635,0.003734136249797561
NM_001135638,0.003734136249797561
NM_001135697,0.003734136249797561
NM_001136136,0.003734136249797561
NM_001136269,0.003734136249797561
NM_001136537,0.003734136249797561
NM_001140,0.003734136249797561
NM_001142317,0.003734136249797561
NM_001142318,0.003734136249797561
NM_001142343,0.003734136249797561
NM_001142576,0.003734136249797561
NM_001142935,0.003734136249797561
NM_001143838,0.003734136249797561
NM_001144070,0.003734136249797561
NM_001145008,0.003734136249797561
NM_001145009,0.003734136249797561
NM_001145438,0.003734136249797561
NM_001145716,0.003734136249797561
NM_001145717,0.003734136249797561
NM_001145719,0.003734136249797561
NM_001160210,0.003734136249797561
NM_001161452,0.003734136249797561
NM_001161454,0.003734136249797561
NM_001161616,0.003734136249797561
NM_001163446,0.003734136249797561
NM_001163990,0.003734136249797561
NM_001164,0.003734136249797561
NM_001164758,0.003734136249797561
NM_001164760,0.003734136249797561
NM_001164761,0.003734136249797561
NM_001165937,0.003734136249797561
NM_001165938,0.003734136249797561
NM_001166037,0.003734136249797561
NM_001166038,0.003734136249797561
NM_001166269,0.003734136249797561
NM_001166270,0.003734136249797561
NM_001170569,0.003734136249797561
NM_001170570,0.003734136249797561
NM_001170585,0.003734136249797561
NM_001171941,0.003734136249797561
NM_001172129,0.003734136249797561
NM_001172130,0.003734136249797561
NM_001172131,0.003734136249797561
NM_001172133,0.003734136249797561
NM_001172560,0.003734136249797561
NM_001172688,0.003734136249797561
NM_001177413,0.003734136249797561
NM_001177996,0.003734136249797561
NM_001178008,0.003734136249797561
NM_001178009,0.003734136249797561
NM_001178054,0.003734136249797561
NM_001185011,0.003734136249797561
NM_001185092,0.003734136249797561
NM_001190864,0.003734136249797561
NM_001193321,0.003734136249797561
NM_001193376,0.003734136249797561
NM_001197129,0.003734136249797561
NM_001198644,0.003734136249797561
NM_001198843,0.003734136249797561
NM_001199469,0.003734136249797561
NM_001202859,0.003734136249797561
NM_001204193,0.003734136249797561
NM_001206609,0.003734136249797561
NM_001206736,0.003734136249797561
NM_001206931,0.003734136249797561
NM_001207024,0.003734136249797561
NM_001207035,0.003734136249797561
NM_001207036,0.003734136249797561
NM_001207038,0.003734136249797561
NM_001207039,0.003734136249797561
NM_001207040,0.003734136249797561
NM_001242800,0.003734136249797561
NM_001242801,0.003734136249797561
NM_001242802,0.003734136249797561
NM_001242897,0.003734136249797561
NM_001242932,0.003734136249797561
NM_001243425,0.003734136249797561
NM_001256235,0.003734136249797561
NM_001256238,0.003734136249797561
NM_001256239,0.003734136249797561
NM_001256240,0.003734136249797561
NM_001256358,0.003734136249797561
NM_001256440,0.003734136249797561
NM_001256441,0.003734136249797561
NM_001256508,0.003734136249797561
NM_001256737,0.003734136249797561
NM_001256738,0.003734136249797561
NM_001256739,0.003734136249797561
NM_001256740,0.003734136249797561
NM_001256813,0.003734136249797561
NM_001256827,0.003734136249797561
NM_001256828,0.003734136249797561
NM_001256835,0.003734136249797561
NM_001256836,0.003734136249797561
NM_001256837,0.003734136249797561
NM_001257319,0.003734136249797561
NM_001257323,0.003734136249797561
NM_001258305,0.003734136249797561
NM_001267623,0.003734136249797561
NM_001270615,0.003734136249797561
NM_001271156,0.003734136249797561
NM_001271821,0.003734136249797561
NM_001271899,0.003734136249797561
NM_001276293,0.003734136249797561
NM_001276468,0.003734136249797561
NM_001276469,0.003734136249797561
NM_001278262,0.003734136249797561
NM_001278265,0.003734136249797561
NM_001278266,0.003734136249797561
NM_001278281,0.003734136249797561
NM_001278341,0.003734136249797561
NM_001278625,0.003734136249797561
NM_001278628,0.003734136249797561
NM_001281447,0.003734136249797561
NM_001281495,0.003734136249797561
NM_001282175,0.003734136249797561
NM_001282176,0.003734136249797561
NM_001282394,0.003734136249797561
NM_001282512,0.003734136249797561
NM_001282662,0.003734136249797561
NM_001282716,0.003734136249797561
NM_001282717,0.003734136249797561
NM_001282718,0.003734136249797561
NM_001282905,0.003734136249797561
NM_001283038,0.003734136249797561
NM_001284509,0.003734136249797561
NM_001284510,0.003734136249797561
NM_001286082,0.003734136249797561
NM_001286668,0.003734136249797561
NM_001286669,0.003734136249797561
NM_001286671,0.003734136249797561
NM_001286797,0.003734136249797561
NM_001287,0.003734136249797561
NM_001287002,0.003734136249797561
NM_001288580,0.003734136249797561
NM_001288749,0.003734136249797561
NM_001288750,0.003734136249797561
NM_001288751,0.003734136249797561
NM_001288752,0.003734136249797561
NM_001289005,0.003734136249797561
NM_001290265,0.003734136249797561
NM_001291845,0.003734136249797561
NM_001291847,0.003734136249797561
NM_001291862,0.003734136249797561
NM_001292048,0.003734136249797561
NM_001293798,0.003734136249797561
NM_001294,0.003734136249797561
NM_001297766,0.003734136249797561
NM_001300847,0.003734136249797561
NM_001300886,0.003734136249797561
NM_001301171,0.003734136249797561
NM_001301251,0.003734136249797561
NM_001301254,0.003734136249797561
NM_001303256,0.003734136249797561
NM_001303508,0.003734136249797561
NM_001304370,0.003734136249797561
NM_001304372,0.003734136249797561
NM_001304373,0.003734136249797561
NM_001304961,0.003734136249797561
NM_001305018,0.003734136249797561
NM_001305019,0.003734136249797561
NM_001305077,0.003734136249797561
NM_001306068,0.003734136249797561
NM_001306140,0.003734136249797561
NM_001307952,0.003734136249797561
NM_001308025,0.003734136249797561
NM_001308045,0.003734136249797561
NM_001308375,0.003734136249797561
NM_001312920,0.003734136249797561
NM_001316321,0.003734136249797561
NM_001317031,0.003734136249797561
NM_001318120,0.003734136249797561
NM_001318825,0.003734136249797561
NM_001320485,0.003734136249797561
NM_001320487,0.003734136249797561
NM_001320488,0.003734136249797561
NM_001320801,0.003734136249797561
NM_001320803,0.003734136249797561
NM_001321264,0.003734136249797561
NM_001322436,0.003734136249797561
NM_001324354,0.003734136249797561
NM_001324410,0.003734136249797561
NM_001324411,0.003734136249797561
NM_001324412,0.003734136249797561
NM_001324413,0.003734136249797561
NM_001329684,0.003734136249797561
NM_001329688,0.003734136249797561
NM_001329689,0.003734136249797561
NM_001329990,0.003734136249797561
NM_001330193,0.003734136249797561
NM_001330221,0.003734136249797561
NM_001330471,0.003734136249797561
NM_001330540,0.003734136249797561
NM_001345887,0.003734136249797561
NM_001346399,0.003734136249797561
NM_001346404,0.003734136249797561
NM_001346754,0.003734136249797561
NM_001348454,0.003734136249797561
NM_001348571,0.003734136249797561
NM_001351682,0.003734136249797561
NM_001351739,0.003734136249797561
NM_001352301,0.003734136249797561
NM_001352302,0.003734136249797561
NM_001352303,0.003734136249797561
NM_001352570,0.003734136249797561
NM_001352576,0.003734136249797561
NM_001352580,0.003734136249797561
NM_001352582,0.003734136249797561
NM_001352586,0.003734136249797561
NM_001352587,0.003734136249797561
NM_001354026,0.003734136249797561
NM_001361041,0.003734136249797561
NM_001363771,0.003734136249797561
NM_001363806,0.003734136249797561
NM_001365202,0.003734136249797561
NM_001365692,0.003734136249797561
NM_001365752,0.003734136249797561
NM_001366919,0.003734136249797561
NM_001367857,0.003734136249797561
NM_001367858,0.003734136249797561
NM_001368300,0.003734136249797561
NM_001368301,0.003734136249797561
NM_001368302,0.003734136249797561
NM_001369496,0.003734136249797561
NM_001369904,0.003734136249797561
NM_001370315,0.003734136249797561
NM_001370318,0.003734136249797561
NM_001370468,0.003734136249797561
NM_001370469,0.003734136249797561
NM_001370567,0.003734136249797561
NM_001370592,0.003734136249797561
NM_001371908,0.003734136249797561
NM_001375393,0.003734136249797561
NM_001375635,0.003734136249797561
NM_001378044,0.003734136249797561
NM_001378789,0.003734136249797561
NM_001379313,0.003734136249797561
NM_001387336,0.003734136249797561
NM_001387443,0.003734136249797561
NM_001393480,0.003734136249797561
NM_001394037,0.003734136249797561
NM_001394038,0.003734136249797561
NM_001394314,0.003734136249797561
NM_001394564,0.003734136249797561
NM_001394755,0.003734136249797561
NM_001394807,0.003734136249797561
NM_001394962,0.003734136249797561
NM_001394986,0.003734136249797561
NM_001395489,0.003734136249797561
NM_001409,0.003734136249797561
NM_001441,0.003734136249797561
NM_001478,0.003734136249797561
NM_001567,0.003734136249797561
NM_001621,0.003734136249797561
NM_001642,0.003734136249797561
NM_001646,0.003734136249797561
NM_001716,0.003734136249797561
NM_001975,0.003734136249797561
NM_002062,0.003734136249797561
NM_002096,0.003734136249797561
NM_002110,0.003734136249797561
NM_002167,0.003734136249797561
NM_002390,0.003734136249797561
NM_002437,0.003734136249797561
NM_002474,0.003734136249797561
NM_002636,0.003734136249797561
NM_002644,0.003734136249797561
NM_002675,0.003734136249797561
NM_002735,0.003734136249797561
NM_002752,0.003734136249797561
NM_002997,0.003734136249797561
NM_003006,0.003734136249797561
NM_003029,0.003734136249797561
NM_003044,0.003734136249797561
NM_003064,0.003734136249797561
NM_003145,0.003734136249797561
NM_003441,0.003734136249797561
NM_003708,0.003734136249797561
NM_003841,0.003734136249797561
NM_003975,0.003734136249797561
NM_004072,0.003734136249797561
NM_004107,0.003734136249797561
NM_004162,0.003734136249797561
NM_004343,0.003734136249797561
NM_004359,0.003734136249797561
NM_004475,0.003734136249797561
NM_004485,0.003734136249797561
NM_004653,0.003734136249797561
NM_004786,0.003734136249797561
NM_004807,0.003734136249797561
NM_004823,0.003734136249797561
NM_004899,0.003734136249797561
NM_004945,0.003734136249797561
NM_005185,0.003734136249797561
NM_005413,0.003734136249797561
NM_005488,0.003734136249797561
NM_005508,0.003734136249797561
NM_005545,0.003734136249797561
NM_005598,0.003734136249797561
NM_005656,0.003734136249797561
NM_005729,0.003734136249797561
NM_005873,0.003734136249797561
NM_005934,0.003734136249797561
NM_005956,0.003734136249797561
NM_006018,0.003734136249797561
NM_006114,0.003734136249797561
NM_006156,0.003734136249797561
NM_006334,0.003734136249797561
NM_006337,0.003734136249797561
NM_006338,0.003734136249797561
NM_006455,0.003734136249797561
NM_006648,0.003734136249797561
NM_006804,0.003734136249797561
NM_007017,0.003734136249797561
NM_007030,0.003734136249797561
NM_007037,0.003734136249797561
NM_007043,0.003734136249797561
NM_007048,0.003734136249797561
NM_007076,0.003734136249797561
NM_007184,0.003734136249797561
NM_007260,0.003734136249797561
NM_007364,0.003734136249797561
NM_012110,0.003734136249797561
NM_012207,0.003734136249797561
NM_012239,0.003734136249797561
NM_012324,0.003734136249797561
NM_012427,0.003734136249797561
NM_012447,0.003734136249797561
NM_012458,0.003734136249797561
NM_013251,0.003734136249797561
NM_013301,0.003734136249797561
NM_013365,0.003734136249797561
NM_013443,0.003734136249797561
NM_013942,0.003734136249797561
NM_014002,0.003734136249797561
NM_014143,0.003734136249797561
NM_014146,0.003734136249797561
NM_014251,0.003734136249797561
NM_014276,0.003734136249797561
NM_014279,0.003734136249797561
NM_014282,0.003734136249797561
NM_014316,0.003734136249797561
NM_014352,0.003734136249797561
NM_014353,0.003734136249797561
NM_014508,0.003734136249797561
NM_014551,0.003734136249797561
NM_014641,0.003734136249797561
NM_014674,0.003734136249797561
NM_014698,0.003734136249797561
NM_014941,0.003734136249797561
NM_015160,0.003734136249797561
NM_015164,0.003734136249797561
NM_015506,0.003734136249797561
NM_015527,0.003734136249797561
NM_015710,0.003734136249797561
NM_015725,0.003734136249797561
NM_015850,0.003734136249797561
NM_015913,0.003734136249797561
NM_016143,0.003734136249797561
NM_016337,0.003734136249797561
NM_016352,0.003734136249797561
NM_016404,0.003734136249797561
NM_016456,0.003734136249797561
NM_016552,0.003734136249797561
NM_017575,0.003734136249797561
NM_017723,0.003734136249797561
NM_017781,0.003734136249797561
NM_017815,0.003734136249797561
NM_017818,0.003734136249797561
NM_017906,0.003734136249797561
NM_018059,0.003734136249797561
NM_018139,0.003734136249797561
NM_018189,0.003734136249797561
NM_018321,0.003734136249797561
NM_018457,0.003734136249797561
NM_018559,0.003734136249797561
NM_018713,0.003734136249797561
NM_018839,0.003734136249797561
NM_018965,0.003734136249797561
NM_020131,0.003734136249797561
NM_020163,0.003734136249797561
NM_020210,0.003734136249797561
NM_020721,0.003734136249797561
NM_020857,0.003734136249797561
NM_020957,0.003734136249797561
NM_021126,0.003734136249797561
NM_021200,0.003734136249797561
NM_021203,0.003734136249797561
NM_021644,0.003734136249797561
NM_021727,0.003734136249797561
NM_021821,0.003734136249797561
NM_021967,0.003734136249797561
NM_022006,0.003734136249797561
NM_022101,0.003734136249797561
NM_022463,0.003734136249797561
NM_022553,0.003734136249797561
NM_022766,0.003734136249797561
NM_022767,0.003734136249797561
NM_022844,0.003734136249797561
NM_022978,0.003734136249797561
NM_024034,0.003734136249797561
NM_024053,0.003734136249797561
NM_024079,0.003734136249797561
NM_024103,0.003734136249797561
NM_024319,0.003734136249797561
NM_024599,0.003734136249797561
NM_024638,0.003734136249797561
NM_024707,0.003734136249797561
NM_024798,0.003734136249797561
NM_025204,0.003734136249797561
NM_025258,0.003734136249797561
NM_030630,0.003734136249797561
NM_030770,0.003734136249797561
NM_030877,0.003734136249797561
NM_031232,0.003734136249797561
NM_031300,0.003734136249797561
NM_031459,0.003734136249797561
NM_032447,0.003734136249797561
NM_032463,0.003734136249797561
NM_032464,0.003734136249797561
NM_032493,0.003734136249797561
NM_032667,0.003734136249797561
NM_032929,0.003734136249797561
NM_032940,0.003734136249797561
NM_033246,0.003734136249797561
NM_033249,0.003734136249797561
NM_033274,0.003734136249797561
NM_033386,0.003734136249797561
NM_033453,0.003734136249797561
NM_033542,0.003734136249797561
NM_033549,0.003734136249797561
NM_052854,0.003734136249797561
NM_053279,0.003734136249797561
NM_058192,0.003734136249797561
NM_080652,0.003734136249797561
NM_080656,0.003734136249797561
NM_080862,0.003734136249797561
NM_130459,0.003734136249797561
NM_130810,0.003734136249797561
NM_133267,0.003734136249797561
NM_133328,0.003734136249797561
NM_138408,0.003734136249797561
NM_138430,0.003734136249797561
NM_144671,0.003734136249797561
NM_144711,0.003734136249797561
NM_145020,0.003734136249797561
NM_145186,0.003734136249797561
NM_145689,0.003734136249797561
NM_152259,0.003734136249797561
NM_152299,0.003734136249797561
NM_152307,0.003734136249797561
NM_152331,0.003734136249797561
NM_152333,0.003734136249797561
NM_152367,0.003734136249797561
NM_153021,0.003734136249797561
NM_153247,0.003734136249797561
NM_153367,0.003734136249797561
NM_153611,0.003734136249797561
NM_172236,0.003734136249797561
NM_173537,0.003734136249797561
NM_173676,0.003734136249797561
NM_173801,0.003734136249797561
NM_174892,0.003734136249797561
NM_175738,0.003734136249797561
NM_177550,0.003734136249797561
NM_178170,0.003734136249797561
NM_178232,0.003734136249797561
NM_178351,0.003734136249797561
NM_178511,0.003734136249797561
NM_178517,0.003734136249797561
NM_178821,0.003734136249797561
NM_178842,0.003734136249797561
NM_178859,0.003734136249797561
NM_181489,0.003734136249797561
NM_181493,0.003734136249797561
NM_181689,0.003734136249797561
NM_181806,0.003734136249797561
NM_182513,0.003734136249797561
NM_182536,0.003734136249797561
NM_182854,0.003734136249797561
NM_183243,0.003734136249797561
NM_194252,0.003734136249797561
NM_198253,0.003734136249797561
NM_198799,0.003734136249797561
NM_198925,0.003734136249797561
NM_199046,0.003734136249797561
NM_199162,0.003734136249797561
NM_199191,0.003734136249797561
NM_199192,0.003734136249797561
NM_199193,0.003734136249797561
NM_199194,0.003734136249797561
NM_199242,0.003734136249797561
NM_199285,0.003734136249797561
NM_201526,0.003734136249797561
NM_207391,0.003734136249797561
NM_212460,0.003734136249797561
NM_213609,0.003734136249797561
XM_005245599,0.003734136249797561
XM_005252140,0.003734136249797561
XM_005253229,0.003734136249797561
XM_005254372,0.003734136249797561
XM_005255315,0.003734136249797561
XM_005258411,0.003734136249797561
XM_005261791,0.003734136249797561
XM_005267749,0.003734136249797561
XM_005268244,0.003734136249797561
XM_005268572,0.003734136249797561
XM_005269379,0.003734136249797561
XM_005273874,0.003734136249797561
XM_006710406,0.003734136249797561
XM_006710864,0.003734136249797561
XM_006720344,0.003734136249797561
XM_006722899,0.003734136249797561
XM_011519990,0.003734136249797561
XM_011524607,0.003734136249797561
XM_011526788,0.003734136249797561
XM_011530473,0.003734136249797561
XM_011537415,0.003734136249797561
XM_011537976,0.003734136249797561
XM_011543837,0.003734136249797561
XM_011543838,0.003734136249797561
XM_011544167,0.003734136249797561
XM_011545913,0.003734136249797561
XM_017001346,0.003734136249797561
XM_017016884,0.003734136249797561
XM_017016896,0.003734136249797561
XM_017018690,0.003734136249797561
XM_017022581,0.003734136249797561
XM_017023770,0.003734136249797561
XM_017024438,0.003734136249797561
XM_017027372,0.003734136249797561
XM_017029113,0.003734136249797561
XM_017029114,0.003734136249797561
XM_024446757,0.003734136249797561
XM_024451051,0.003734136249797561
XM_024451290,0.003734136249797561
XM_024453490,0.003734136249797561
XM_047416028,0.003734136249797561
XM_047417595,0.003734136249797561
XM_047417597,0.003734136249797561
XM_047418084,0.003734136249797561
XM_047420267,0.003734136249797561
XM_047420438,0.003734136249797561
